tax_id,scientific_name,accession,seq_name,seq_len
1002711,Reithrodontomys sp. 2 AVB-2011,EF990012.1,"Reithrodontomys sp. ROM116835 cytochrome b (CYTB) gene, partial cds; mitochondrial",1056
3371118,Montemys delectorum,MZ420663.1,"Praomys delectorum isolate TZJA067 cytochrome b (cytb) gene, partial cds; mitochondrial",970
1195671,Nyctomys sumichrasti sumichrasti,JQ183067.1,"Nyctomys sumichrasti sumichrasti voucher DSR5788 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1090804,Gerbillinae sp. 10ZRD#37,AB672519.1,"Gerbillinae sp. 10ZRD#37 mitochondrial cytb gene for cytochrome b, partial cds",829
3370982,Anteliomys,MW682801.1,"Eothenomys custos voucher KIZ:ZZL170151 cytochrome b (cytb) gene, partial cds; mitochondrial",1138
913576,Neotoma albigula seri,HQ328519.1,"Neotoma albigula seri voucher CIB<MEX-LaPaz>:1572 cytochrome b (cytb) gene, partial cds; mitochondrial",828
2828264,Dendromus cf. pongolensis GV-2021,MW712095.1,"Dendromus cf. pongolensis GV-2021 voucher Durban 14285 cytochrome b (cytb) gene, partial cds; mitochondrial",1014
530177,Nephelomys,PV391726.1,"Nephelomys keaysi voucher MUSM53115 cytochrome b (CYTB) gene, partial cds; mitochondrial",804
2941069,Mus sp. indet. Clade124,OL408943.1,"Mus sp. indet. Clade124 voucher KIZ:NMK KE20160218 cytochrome b (cytb) gene, partial cds; mitochondrial",1106
2082267,Lophuromys stanleyi,OR672202.1,"Lophuromys stanleyi isolate UGSJ075 cytochrome b (CytB) gene, partial cds; mitochondrial",903
2642879,unclassified Acomys,OL408899.1,"Acomys sp. indet. Clade41 voucher KIZ:NMK KE20160761 cytochrome b (cytb) gene, partial cds; mitochondrial",1132
1003856,unclassified Maxomys,JF437017.1,"Maxomys sp. TK152861 cytochrome b (cytb) gene, partial cds; mitochondrial",850
3144142,Thomasomys aff. kalinowskii,OP978445.1,"Thomasomys aff. kalinowskii voucher MUSM 14984 cytochrome b (cytb) gene, partial cds; mitochondrial",801
932763,Apomys zambalensis,MH092687.1,"Apomys zambalensis voucher FMNH178282 cytochrome b (cytb) gene, partial cds; mitochondrial",1101
3117653,Thomasomys sp. 1 SEP-2024a,PP102197.1,"Thomasomys sp. 1 SEP-2024a isolate SEP065 cytochrome b (cytb) gene, partial cds; mitochondrial",751
2496236,Acomys cf. wilsoni TZ27882,MH044907.1,"Acomys cf. wilsoni TZ27882 cytochrome b (cytb) gene, partial cds; mitochondrial",889
2107262,Typomys planifrons,ON419642.1,"Hybomys planifrons isolate AFGN16 cytochrome b (cytb) gene, partial cds; mitochondrial",875
2649636,unclassified Chiropodomys,MK111862.1,"Chiropodomys sp. KINA618 cytochrome b (cytb) gene, partial cds; mitochondrial",779
1385987,Peromyscus carletoni,MW030955.1,"Peromyscus carletoni voucher CRD11502 cytochrome b (cytb) gene, partial cds; mitochondrial",940
2172930,Ototylomys chiapensis,MF281986.1,"Ototylomys chiapensis voucher LACM 74223 cytochrome b (cytb) gene, partial cds; mitochondrial",965
2716781,Murinae gen. n. sp. n. KR-2020,MN273039.1,"Murinae gen. n. sp. n. KR-2020 voucher NMV Z21816 cytochrome b (cytb) gene, partial cds; mitochondrial",780
1857773,Urocricetus kamensis kozlovi,KX058134.1,"Urocricetus kamensis kozlovi voucher 1504 cytochrome b (cytb) gene, partial cds; mitochondrial",1144
716674,Alexandromys mongolicus,MK750927.1,"Alexandromys mongolicus voucher Vladimir Lebedev:Mmong_2013_63 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1890067,Thamnomys kempi,KU723936.2,"Thamnomys kempi isolate FMNH_157799 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
907928,Maxomys rajah,PQ861153.1,"Maxomys rajah isolate ROM113124 cytochrome b (CYTB) gene, partial cds; mitochondrial",1140
2956715,Oxymycterus willkaurco,MZ322540.1,"Oxymycterus willkaurco isolate MUSA4193 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2641855,unclassified Eliurus,PX733478.1,"Eliurus sp. isolate SMG6866 cytochrome b (CYTB) gene, complete cds; mitochondrial",1143
2496240,Acomys cf. cineraceus K4_3340,MH044973.1,"Acomys cf. cineraceus K4_3340 cytochrome b (cytb) gene, partial cds; mitochondrial",1011
1158277,Hylomyscus sp. 1 VN-2012,JQ735577.1,"Hylomyscus sp. 1 VN-2012 voucher SBP_GA3646 cytochrome b (CYTB) gene, partial cds; mitochondrial",1126
3144141,Thomasomys aff. ischyrus,OP978434.1,"Thomasomys aff. ischyrus voucher MUSM 52676 cytochrome b (cytb) gene, partial cds; mitochondrial",801
3370984,Anteliomys custos,MW682801.1,"Eothenomys custos voucher KIZ:ZZL170151 cytochrome b (cytb) gene, partial cds; mitochondrial",1138
2496254,Acomys cf. kempi KE906,MH045037.1,"Acomys cf. kempi KE906 cytochrome b (cytb) gene, partial cds; mitochondrial",960
857470,Maxomys sp. 1 MP-2010,HM217406.1,"Maxomys sp. 1 MP-2010 voucher R3118 cytochrome b (cytb) gene, partial cds; mitochondrial",1124
3370513,Peromyscus gambelii,DQ385715.1,"Peromyscus maniculatus gambelli voucher MSB74965 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1132650,Oligoryzomys utiaritensis,JQ013776.1,"Oligoryzomys utiaritensis voucher MN75612 cytochrome b (cytb) gene, partial cds; mitochondrial",826
2800508,Meriones psammophilus,OR166796.1,"Meriones psammophilus isolate NM21041 cytochrome b (Cytb) gene, partial cds; mitochondrial",1103
2820646,Mus cf. kasaicus JK-2021,MW512150.1,"Mus cf. kasaicus JK-2021 isolate ANG0217 cytochrome b (cytb) gene, partial cds; mitochondrial",888
2929751,Neodon chayuensis,PQ382950.1,"Neodon chayuensis isolate CY20206963 cytochrome b (cytb) gene, partial cds; mitochondrial",1069
502077,Melanomys idoneus,EU340024.1,"Melanomys idoneus voucher TK22586 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1156414,Hapalomys,OR637367.1,"Hapalomys delacouri cytochrome b (cytb) gene, complete cds; mitochondrial",1144
1162392,Lophuromys aquilus,MN808296.1,"Lophuromys aquilus voucher FMNH:174239 cytochrome b (cytb) gene, partial cds; mitochondrial",1080
2766944,Euryoryzomys sp. MTR046,MT118072.1,"Euryoryzomys sp. MTR046 cytochrome b (cytb) gene, partial cds; mitochondrial",800
2419857,Oecomys sp. MUSM 16001,MG824900.1,"Oecomys sp. MUSM 16001 voucher MUSM:16001 cytochrome b (cytb) gene, partial cds; mitochondrial",792
1582505,Mus cf. gratus TA-2014,MN597731.1,"Mus cf. gratus TA-2014 voucher 2LIK31 cytochrome b (cytb) gene, partial cds; mitochondrial",749
862508,Coelomys,PX675898.1,"Mus pahari isolate CSD7443 cytochrome b (cytb) gene, partial cds; mitochondrial",1114
723804,Dipodillus dasyurus,OM324332.1,"Dipodillus dasyurus isolate COVROD3589 cytochrome b (cytb) gene, partial cds; mitochondrial",1125
2899685,Typhlomys fengjiensis,PV574594.1,"Typhlomys fengjiensis isolate QZM16021 cytochrome b (CYTB) gene, complete cds; mitochondrial",1140
913014,Hylomyscus pamfi,MT311311.1,"Hylomyscus pamfi isolate VR110 cytochrome b (CYTb) gene, partial cds; mitochondrial",402
2619740,unclassified Dendromus,OL408919.1,"Dendromus sp. indet. Clade30 voucher KIZ:NMK KE20160348 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1158284,Praomys sp. B VN-2012,JQ735877.1,"Praomys sp. B VN-2012 voucher IFORA_AW08 cytochrome b (CYTB) gene, partial cds; mitochondrial",1125
1195667,Nyctomys sumichrasti colimensis,JQ183066.1,"Nyctomys sumichrasti colimensis voucher TK19590 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
3391937,unclassified Crunomys,PQ861171.1,"Crunomys sp. t TG-2025 isolate MSB93274 cytochrome b (CYTB) gene, partial cds; mitochondrial",1143
2644584,unclassified Lophuromys,PX503396.1,"Lophuromys sp. isolate ETH2713 cytochrome b (cytb) gene, partial cds; mitochondrial",952
2618621,unclassified Necromys,EU260471.1,"Necromys sp. OMNH 34515 cytochrome b (cytb) gene, complete cds; mitochondrial",1140
1638929,Echiothrix,KP210088.1,"Echiothrix centrosa voucher NMV C37808 cytochrome b (CYTB) gene, partial cds; mitochondrial",795
2652758,unclassified Millardia,MK507865.1,"Millardia sp. AA-2019 cytochrome b (Cytb) gene, partial cds; mitochondrial",1000
2283274,Microtus kermanensis,MG721550.1,"Microtus kermanensis isolate 4767 cytochrome b (cytb) gene, partial cds; mitochondrial",982
3371066,Poemys,PV873823.1,"Poemys sp. indet. 17 voucher EBO468 cytochrome b (cytb) gene, partial cds; mitochondrial",994
1523245,Ototylomys sp. TAGG-2014,KJ751498.2,"Ototylomys sp. TAGG-2014 isolate S21aDNA6 cytochrome b (cytb) gene, partial sequence; mitochondrial",666
2819587,Gerbilliscus brantsii griquae,MW537467.1,"Gerbilliscus brantsii griquae isolate VM162 cytochrome b (cytb) gene, partial cds; mitochondrial",1128
1392538,Delanymys,KY753969.1,"Delanymys brooksi cytochrome b (cytb) gene, partial cds; mitochondrial",1129
1582480,Mus sp. Harenna,KJ935745.1,"Mus sp. Harenna isolate 2335 cytochrome b (cytb) gene, partial cds; mitochondrial",901
2661691,Aegialomys ica,MK759654.1,"Aegialomys ica voucher MVZ:145540 cytochrome b (Cytb) gene, partial cds; mitochondrial",571
1090584,Mastomys sp. 10ZRD#34,AB672518.1,"Mastomys sp. 10ZRD#34 mitochondrial cytb gene for cytochrome b, partial cds",831
2053027,Oligoryzomys sp. n. MW-2017,MF951055.1,"Oligoryzomys sp. n. voucher MN37753 cytochrome b (cytb) gene, partial cds; mitochondrial",801
745064,Gerbillus andersoni,KX792470.1,"Gerbillus andersoni voucher AUZC M005275 cytochrome b (cytb) gene, partial cds; mitochondrial",942
3002846,Palawanomys,OM502717.1,"Palawanomys furvus isolate DSB4881 cytochrome b (CYTB) gene, partial cds; mitochondrial",1135
1330389,Maxomys cf. hellwaldii JAE-2013,KC878041.1,"Maxomys cf. hellwaldii JAE-2013 voucher FMNH213452 cytochrome b (cytb) gene, partial cds; mitochondrial",981
1392619,Margaretamys,MN273044.1,"Margaretamys parvus voucher NMV Z21833 cytochrome b (cytb) gene, partial cds; mitochondrial",802
3018341,Berylmys latouchei,OQ160990.1,"Berylmys latouchei isolate AD057 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2776656,Stenocephalemys zimai,OM324334.1,"Stenocephalemys zimai isolate 3384 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
913846,Myodes californicus,KY754049.1,"Myodes californicus cytochrome b (cytb) gene, partial cds; mitochondrial",977
1090587,Steatomys sp. 10ZRD#39,AB672521.1,"Steatomys sp. 10ZRD#39 mitochondrial cytb gene for cytochrome b, partial cds",829
2819591,Gerbilliscus sp. h JK-2021,MW537484.1,"Gerbilliscus sp. h JK-2021 isolate ANG0024 cytochrome b (cytb) gene, partial cds; mitochondrial",933
1391530,Phyllotis osilae tucumanus,MH177973.1,"Phyllotis osilae tucumanus voucher JPJ 2625 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2496214,Acomys cf. mullah ETH0033,MH044997.1,"Acomys cf. mullah ETH0033 cytochrome b (cytb) gene, partial cds; mitochondrial",999
1093801,Otomys typus helleri,OQ822259.1,"Otomys typus helleri voucher ETH1342 cytochrome b (cytb) gene, partial cds; mitochondrial",1075
2959314,Cricetomys sp. T1666,OK183730.1,"Cricetomys sp. T1666 cytochrome b (cytb) gene, partial cds; mitochondrial",402
3369995,Galenomys garleppii,JQ434423.1,"Galenomys garleppi cytochrome b (cytb) gene, partial cds; mitochondrial",1150
2496238,Acomys cf. wilsoni KE030,MH044909.1,"Acomys cf. wilsoni KE030 cytochrome b (cytb) gene, partial cds; mitochondrial",1004
2060320,Kadarsanomys sodyi,MG189671.1,"Kadarsanomys sodyi voucher MZB 33651 cytochrome b (cytb) gene, partial cds; mitochondrial",1038
2828263,Dendromus cf. kivu GV-2021,MW712105.1,"Dendromus cf. kivu GV-2021 voucher FMNH:203769 cytochrome b (cytb) gene, partial cds; mitochondrial",1019
2695255,Thomasomys sp. MEPN12722,MN557089.1,"Thomasomys sp. MEPN12722 cytochrome b (Cytb) gene, partial cds; mitochondrial",409
1436005,Spalax uralensis,OR751019.1,"Spalax uralensis isolate FK264 cytochrome b (cytb) gene, partial cds; mitochondrial",582
2987637,Otomys sp. FMNH 208669,OP690520.1,"Otomys sp. FMNH 208669 cytochrome b (cytb) gene, partial cds; mitochondrial",1141
1615796,Abrothrix hirta,KP666030.1,"Abrothrix longipilis hirtus voucher UACH7318 cytochrome b (cytb) gene, partial cds; mitochondrial",787
1003295,Otonyctomys hatti,JQ183060.1,"Otonyctomys hatti voucher FN29581 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
3002828,Rattus sp. FMNH 145720,OM502745.1,"Rattus sp. FMNH 145720 isolate SMG4925 cytochrome b (CYTB) gene, partial cds; mitochondrial",1110
1520771,Berylmys manipulus,AB973112.1,"Berylmys manipulus mitochondrial cytb gene for cytochrome b, partial cds, isolate: CAUI2025",1140
1499497,Handleyomys melanotis,KP778462.1,"Handleyomys melanotis voucher ROM:ASK0896 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1100085,Gerbillus occiduus,OQ230807.1,"Gerbillus occiduus voucher Granjon et al. LG140 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
1582501,Mus neavei,KJ935808.1,"Mus neavei isolate RS1228 cytochrome b (cytb) gene, partial cds; mitochondrial",791
2213185,Mastomys shortridgei,MH036854.1,"Mastomys shortridgei voucher SMM16264 cytochrome b (Cytb) gene, partial cds; mitochondrial",755
3370896,Thamnomys kuru,PX550824.1,"Thamnomys kuru voucher BDA211 cytochrome b (cytb) gene, partial cds",1090
1093797,Otomys tropicalis elgonis,JF795999.1,"Otomys tropicalis elgonis voucher DM6282 cytochrome b (Cytb) gene, partial cds; mitochondrial",1140
1890051,Arvicanthis blicki,MT084898.1,"Arvicanthis blicki isolate ETH1666 cytochrome b (cytb) gene, partial cds; mitochondrial",831
1383892,Rattus sp. R3 AL-2013,KC010164.1,"Rattus sp. R3 AL-2013 haplotype HCBR319 cytochrome b (cytb) gene, partial cds; mitochondrial",858
2828274,Dendromus sp. indet. 5 GV-2021,MW712113.1,"Dendromus sp. indet. 5 GV-2021 voucher Durban 8356 cytochrome b (cytb) gene, partial cds; mitochondrial",907
863431,Oligoryzomys sp. RR-2010a,HM594618.1,"Oligoryzomys sp. RR-2010a isolate RGR280 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2496260,Acomys cf. kempi KE075,MH045044.1,"Acomys cf. kempi KE075 cytochrome b (cytb) gene, partial cds; mitochondrial",467
1267183,Acomys sp. BNW-2012,JX292880.1,"Acomys sp. BNW-2012 voucher LZP-2011-550 cytochrome b (cytb) gene, partial cds; mitochondrial",1077
2720086,Typhlomys huangshanensis,PV574596.1,"Typhlomys huangshanensis isolate TMS14021 cytochrome b (CYTB) gene, complete cds; mitochondrial",1140
2162900,Alexandromys oeconomus,PV658252.1,"Alexandromys oeconomus isolate 569 cytochrome b (cytb) gene, partial cds; mitochondrial",1010
2975615,Neodon sp. KIZ DD180008,MW682431.1,"Neodon sp. KIZ DD180008 cytochrome b (cytb) gene, partial cds; mitochondrial",1100
1560093,Phaenomys ferrugineus,KM065876.1,"Phaenomys ferrugineus cytochrome b (cytb) gene, partial cds; mitochondrial",1119
2964401,Nephelomys childi,OR988053.1,"Nephelomys childi isolate JFD1634 cytochrome b (cytb) gene, partial cds; mitochondrial",1137
1379158,Microtus paradoxus,KC953624.1,"Microtus paradoxus isolate P3 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2175848,Urocricetus,MZ018045.1,"Urocricetus kamensis isolate Q18-90 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1604869,Podoxymys,KM816650.1,"Podoxymys roraimae voucher PK3335 cytochrome b (cytb) gene, partial cds; mitochondrial",801
1159791,Praomys derooi,AF518351.1,"Myomys derooi specimen-voucher SMNS 39394 cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product",1140
1932377,Nectomys rattus,KY498402.1,"Nectomys rattus voucher UFRO583 cytochrome b (cytb) gene, partial cds; mitochondrial",801
2626964,unclassified Thomasomys,PQ300802.1,"Thomasomys sp. i MP-2024 voucher MSB:70712 cytochrome b (cytb) gene, partial cds; mitochondrial",1089
1799708,Komodomys rintjanus,MN273041.1,"Komodomys rintjanus voucher WAM 32952 cytochrome b (cytb) gene, partial cds; mitochondrial",762
1499506,Handleyomys guerrerensis,KP778291.1,"Handleyomys guerrerensis voucher ROM:ASK0897 cytochrome b (cytb) gene, partial cds; mitochondrial",1143
2828278,Dendromus cf. vulturnus GV-2021,MW711998.1,"Dendromus cf. vulturnus GV-2021 voucher Durban 7929 cytochrome b (cytb) gene, partial cds; mitochondrial",996
1795473,Tateomys,KU375158.1,"Tateomys rhinogradoides voucher MZB:34766 cytochrome b (cytb) gene, partial cds; mitochondrial",784
2622129,unclassified Taterillus,AJ875307.1,"Taterillus sp. R13090 mitochondrial partial cytb gene for cytochrome b, specimen voucher R13090",495
1380868,Mus callewaerti,KF484845.1,"Mus callewaerti voucher NMM15373 cytochrome b (cytb) gene, partial cds; mitochondrial",581
2828270,Dendromus sp. indet. 13 GV-2021,MW712115.1,"Dendromus sp. indet. 13 GV-2021 voucher USB M8-3050 cytochrome b (cytb) gene, partial cds; mitochondrial",1018
1230374,Oryzomys palustris argentatus,JN997829.1,"Oryzomys palustris argentatus voucher KeysSK15 cytochrome b (Cytb) gene, partial cds; mitochondrial",1143
1857774,Urocricetus kamensis lama,KX058132.1,"Urocricetus kamensis lama voucher 1502 cytochrome b (cytb) gene, partial cds; mitochondrial",1144
2162861,Rattus rattus rufescens,MH253711.1,"Rattus rattus rufescens strain PDZ 16 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2804059,Phyllotis vaccarum,OR810743.1,"UNVERIFIED: Phyllotis vaccarum voucher UACH8520 cytochrome b-like (cytb) gene, partial sequence; mitochondrial",801
1158967,unclassified Sigmodontinae,MT700427.1,"Sigmodontinae gen. n. sp. QCAZ 8720 voucher QCAZ8720 cytochrome b (cytb) gene, partial cds; mitochondrial",1138
2419855,Neusticomys peruviensis,PQ587324.1,"Neusticomys peruviensis voucher MECN:8072 cytochrome b (cytb) gene, partial cds; mitochondrial",1131
2613862,unclassified Neodon,PQ382944.1,"Neodon sp. t SW-2024 isolate CN202303530 cytochrome b (cytb) gene, partial cds; mitochondrial",1069
1330390,Maxomys sp. 1 JAE-2013,KC878140.1,"Maxomys sp. 1 JAE-2013 voucher TK152985 cytochrome b (cytb) gene, partial cds; mitochondrial",810
3064464,Mus sp. e SHB-2023,OR352821.1,"Mus sp. e SHB-2023 voucher PDZ71 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
858503,Rattus cf. losea MP-2010,HM217454.1,"Rattus cf. losea MP-2010 voucher R4402 cytochrome b (cytb) gene, partial cds; mitochondrial",1117
1330375,Bunomys penitus,MW058848.1,"Bunomys penitus voucher NMVC36983 cytochrome b (cytb) gene, partial cds; mitochondrial",755
1216344,Hylomyscus denniae vulcanorum,KF876548.1,"Hylomyscus denniae vulcanorum voucher FMNH189019 cytochrome b (cytb) gene, partial cds; mitochondrial",1121
1974208,Neacomys sp. 1 DVR-2017,KY859763.1,"Neacomys sp. 1 DVR-2017 voucher VPT 4794 cytochrome b (Cytb) gene, partial cds; mitochondrial",802
3104753,Microtus schidlovskii schidlovskii,OP573476.1,"Microtus schidlovskii schidlovskii voucher FG3653 cytochrome b (cytb) gene, partial cds; mitochondrial",996
3369791,Craseomys andersoni,LC416948.1,"Craseomys andersoni MH4834 mitochondrial cytb gene for cytochrome b, partial cds",1140
2773613,Niviventer mekongis,PP907116.1,"Niviventer mekongis isolate GZHU 23022 cytochrome b (cytb) gene, partial cds; mitochondrial",1128
1595966,Apomys iridensis,KM099827.1,"Apomys iridensis voucher FMNH 205477 cytochrome b (cytb) gene, partial cds; mitochondrial",610
3002830,unclassified Tarsomys,OM502766.1,"Tarsomys sp. FMNH 208755 isolate DSB6919 cytochrome b (CYTB) gene, partial cds; mitochondrial",1002
2898791,unclassified Micromys,OL660747.1,"Micromys yunguiensis isolate DL57 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
1258723,Galenomys,JQ434423.1,"Galenomys garleppi cytochrome b (cytb) gene, partial cds; mitochondrial",1150
2303642,Melomys cooperae,MH741758.1,"Melomys cooperae voucher WAM M43822 cytochrome b (CYTB) gene, partial cds; mitochondrial",807
2941052,Grammomys sp. indet. Clade128,OL408922.1,"Grammomys sp. indet. Clade128 voucher KIZ:NMK KE20160366 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2941068,Mus sp. indet. Clade59,OL408941.1,"Mus sp. indet. Clade59 voucher KIZ:NMK KE20160187 cytochrome b (cytb) gene, partial cds; mitochondrial",1138
1630329,Cerradomys akroai,ON212100.1,"Cerradomys akroai voucher UNB3503 cytochrome b (cytb) gene, complete cds; mitochondrial",1144
2590972,Oligoryzomys aff. andinus NH-2019,MK128703.1,"UNVERIFIED: Oligoryzomys aff. andinus NH-2019 voucher MUSM 44245 cytochrome b-like (cytb) gene, partial sequence; mitochondrial",801
2052900,Ellobius alaicus,OR231561.1,"Ellobius alaicus voucher 27607 cytochrome b (cytb) gene, complete cds; mitochondrial",1143
2828275,Dendromus sp. indet. 6 GV-2021,MW712129.1,"Dendromus sp. indet. 6 GV-2021 voucher FMNH:153931 cytochrome b (cytb) gene, partial cds; mitochondrial",1121
3092358,Nannospalax hungaricus hercegovinensis,OR751028.1,"Nannospalax hungaricus hercegovinensis isolate FK290 cytochrome b (cytb) gene, complete cds; mitochondrial",1140
715492,Oryzomys palustris sanibeli,FJ974119.1,"Oryzomys palustris sanibeli voucher SBI03 cytochrome b (Cytb) gene, partial cds; mitochondrial",1143
1465658,Muriculus,PV672212.1,"Muriculus imberbis voucher 4057 cytochrome b (cytb) gene, partial cds; mitochondrial",929
1394148,Scapteromys meridionalis,KF536938.1,"Scapteromys meridionalis haplotype H11 cytochrome b (cytb) gene, partial cds; mitochondrial",801
862510,Nannomys,PX503490.1,"Mus mahomet isolate DMCMET32 cytochrome b (cytb) gene, partial cds; mitochondrial",1007
1920657,Necromys lilloi,KX255690.1,"Necromys lilloi voucher MACN:26690 cytochrome b (cytb) gene, partial cds; mitochondrial",792
858498,Niviventer sp. 1 MP-2010,HM217409.1,"Niviventer sp. 1 MP-2010 voucher R3212 cytochrome b (cytb) gene, partial cds; mitochondrial",1110
1630330,Cerradomys goytaca,MZ273963.1,"Cerradomys goytaca isolate NPM251 from Brazil cytochrome b (cytb) gene, partial cds; mitochondrial",733
2496217,Acomys cf. kempi ETH0390,MH045027.1,"Acomys cf. kempi ETH0390 cytochrome b (cytb) gene, partial cds; mitochondrial",1005
2941062,Zelotomys sp. indet. Clade126,OL408958.1,"Zelotomys sp. indet. Clade126 voucher KIZ:NMK KE20160306 cytochrome b (cytb) gene, partial cds; mitochondrial",1140
2172890,Tachyoryctes splendens complex sp. 4 JK-2018,MH189078.1,"Tachyoryctes splendens complex sp. 4 JK-2018 isolate Z13 cytochrome b (cytb) gene, partial cds; mitochondrial",882
2648326,unclassified Spalax,PV012730.1,"Spalax sp. T77756-1 voucher IDB RAS-CWT-27259 cytochrome b (cytb) gene, complete cds; mitochondrial",1140
2588810,Eliurus tsingimbato,MK806845.1,"Eliurus tsingimbato voucher FMNH:194566 cytochrome b (cytb) gene, partial cds; mitochondrial",1134
3369751,Calomys sorella,KX987861.1,"Calomys sorella isolate MVZ171548 cytochrome b (Cytb) gene, partial cds; mitochondrial",788
2723031,Oligoryzomys sp. UV14527,MK552113.1,"Oligoryzomys sp. UV14527 cytochrome b (cytb) gene, partial cds; mitochondrial",1131
1472360,Peromyscus sp. YES-2014,KF964333.1,"UNVERIFIED: Peromyscus sp. YES-2014 cytochrome b-like (cytb) gene, partial sequence; mitochondrial",1142
2592601,Arvicanthis rufinus,OR167416.1,"Arvicanthis rufinus isolate 36 cytochrome b (cytb) gene, partial cds; mitochondrial",402
1267394,Allocricetulus curtatus,KY993923.1,"Allocricetulus curtatus isolate f.c. Ac cytochrome b (Cytb) gene, partial cds; mitochondrial",1140
